Movie Title,tmdb_popularity,imdbRating,Unnamed: 3,mean_google_trend_popularity,director_popularity,producer_popularity,actors_popularity,TwitterScore,Budget,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Revenue-Worldwide,Profit,Verdict
The Bodin's in the Land of Smile,4.93,5.4,,,,,1.068,,8102011.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12872253,0.58877259,hit
Serial Teachers 2,9.315,4.4,,,,,5.913,-100.0,16000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25364150,0.585259375,hit
My Best Summer,2.807,6.0,,70.75,,,5.061,92.49091643,38000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60011073,0.579238763,hit
The Island,25.296,6.9,,83.625,16.464,,27.6872,35.24861878,126000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,198326350,0.574018651,hit
Taxi 5,21.979,4.7,,,13.092,8.055,6.0668,,24625000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38600000,0.56751269,hit
Sky Hunter,6.441,6.1,,52.5,1.38,,5.1226,62.26415094,30761600.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48065601,0.562519537,hit
Bheemla Nayak,3.105,7.5,,22.375,,,3.4986,28.7054409,9750000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15021965,0.540714359,hit
Greenland,72.587,6.4,,,6.795,7.518,13.5272,,34000000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52300000,0.538235294,hit
Supercondriaque,10.487,6.0,,43.375,9.446,0.875666667,4.646,89.28571429,36300000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53425036,0.471764077,hit
Asterix and Obelix: Mansion of the Gods,27.731,6.9,,,,0.882666667,2.5794,,30000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42830578,0.427685933,hit
What Happened to Monday,52.413,6.9,,27.0,5.525,1.663333333,15.6926,49.01675164,20000000.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27975429,0.39877145,hit
The Extraordinary Adventures of Adèle Blanc-Sec,20.506,6.3,,,8.055,2.169,6.328,,25000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34604339,0.38417356,hit
Les blagues de Toto,3.927,3.8,,,,,4.235,,6438600.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8859185,0.375948964,hit
Street Dancer 3D,4.357,3.7,,31.625,,,3.573,55.63331001,9204790.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12589965,0.367762328,hit
Head Over Heels,11.514,5.4,,,3.392,1.473,12.5518,,14000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18876082,0.348291571,hit
Little White Lies 2,10.057,6.4,,,,,9.1264,-25.0,17600000.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23623665,0.342253693,hit
Out of Inferno,6.038,5.7,,25.25,,,7.6166,35.0,19000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24109886,0.268941368,hit
The Stronghold,194.557,6.9,,,1.159,1.0975,4.5426,,14479740.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18066143,0.247684213,hit
Camping 2,9.041,4.3,,,1.306,,3.8028,,28612179.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33857735,0.183332979,hit
Secret Zoo,7.491,6.1,,56.75,1.642,,7.7454,72.26277372,8100000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9471940,0.169375309,hit
Pokémon the Movie: Diancie and the Cocoon of Destruction,18.705,5.5,,,6.304,1.69575,7.954,,24720400.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28595105,0.156741194,hit
League of Gods,28.631,4.5,,36.25,,,17.9374,36.56174334,38000000.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43498766,0.144704368,hit
School of Magical Animals,7.048,5.6,,,,,1.4164,,11700000.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12949263,0.106774615,hit
Bait,16.383,5.2,,87.125,0.833,0.6,14.189,23.90180879,30000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32813407,0.093780233,hit
Mama Weed,7.483,6.2,,,,,3.3838,,5080800.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5432038,0.069130452,hit
R.A.I.D. Special Unit,10.16,5.5,,,,,6.945,,32400000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34598750,0.067862654,hit
A Monster in Paris,48.835,6.7,,55.875,5.686,8.055,6.9058,63.63636364,25000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26611650,0.064466,hit
Nicholas on Holiday,9.211,6.2,,,,,2.9572,42.85714286,26460000.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27567832,0.041868178,hit
Wish Dragon,228.879,7.2,,19.75,4.27,15.57766667,9.626,86.42455685,25000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25860000,0.0344,hit
Eiga Doraemon: Nobita no getsumen tansaki,15.254,7.0,,,,,8.4048,,65000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65406606,0.006255477,hit
Astérix and Obélix: God Save Britannia,11.597,5.3,,,2.023,2.172,4.9478,,61000000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61319383,0.005235787,hit
HOUBA! On the Trail of the Marsupilami,9.62,5.5,,,7.916,3.038666667,10.03,100.0,50000000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50146474,0.00292948,hit
Ossan's Love: Love or Dead,2.66,5.9,,,,,7.057,,23422744.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23422744,0.0,hit
Kung Fu Jungle,34.555,6.4,,34.5,,,8.1782,-58.70069606,25000000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24070765,-0.0371694,flop
Os Dez Mandamentos - O Filme,259.318,3.6,,,,,2.9954,,39307171.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37070177,-0.056910583,flop
Ainbo,244.145,4.8,,55.75,,,2.723,100.0,10000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9382572,-0.0617428,flop
Grace of Monaco,13.535,5.7,,40.875,5.434,2.401,18.0392,61.46886642,30000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27515247,-0.0828251,flop
22 Bullets,90.129,6.6,,23.375,4.206,5.3995,7.3802,0.0,24000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21695883,-0.096004875,flop
30 jours max,15.684,5.2,,,,,5.1408,,13000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11208529,-0.137805462,flop
Call of Heroes,20.853,6.4,,69.875,1.543,1.543,12.404,95.3125,32000000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25040561,-0.217482469,flop
Doraemon: Nobita and the Space Heroes,14.658,6.6,,,,,7.9782,,46597700.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34811747,-0.25292993,flop
An Officer and a Spy,13.609,7.2,,66.5,10.168,1.388,11.0218,32.94117647,25300000.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18878658,-0.253807984,flop
Aaraattu,2.591,5.3,,17.875,,,3.9634,40.25974026,2340000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648155,-0.295660256,flop
Valimai,4.165,7.2,,20.5,0.6,,2.885,50.67114094,19500000.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13276393,-0.319159333,flop
Something About Love,1.02,6.2,,74.875,,,,80.56768559,23000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15204017,-0.338955783,flop
OSS 117: From Africa with Love,14.526,5.9,,18.75,,,7.6008,100.0,20400000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13450000,-0.340686275,flop
Around the World in 80 Days,27.786,5.8,,,,,14.0014,,110000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72178895,-0.343828227,flop
Monkey King Reborn,22.003,6.1,,12.5,1.781,3.1735,1.7366,100.0,20000000.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13002635,-0.34986825,flop
Once Upon a Time in Hong Kong,2.386,5.5,,49.125,,,10.5212,57.14285714,50756640.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32218874,-0.365228392,flop
Bigfoot Family,17.337,5.8,,52.5,,1.274,2.5022,56.36363636,17520000.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10855626,-0.380386644,flop
Maigret,5.639,5.9,,,4.405,1.7985,4.6878,,7007340.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3974524,-0.432805601,flop
Divorce Club,8.945,5.2,,,,,7.9588,,9466480.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316313,-0.438406567,flop
The Pirates: The Last Royal Treasure,261.826,6.1,,12.5,0.6,1.38,13.7412,81.25,19597380.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10266142,-0.47614722,flop
Antebellum,56.708,5.7,,40.375,,1.3025,8.963,16.92888609,15000000.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7770723,-0.4819518,flop
Arthur 3: The War of the Two Worlds,22.07,5.5,,32.875,8.055,4.6805,12.473,-95.55555556,70200000.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33519334,-0.52251661,flop
The Secret Garden,20.846,5.5,,46.375,3.436,1.7135,7.7484,63.23257249,20000000.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8721243,-0.56393785,flop
Trolls 2: World Tour,110.005,6.1,,31.25,,,9.9756,49.13294798,110000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47641355,-0.566896773,flop
Dragon Rider,18.364,5.6,,75.625,1.751,2.087666667,19.262,50.92783505,17830000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6779816,-0.619752328,flop
Spycies,25.929,5.5,,24.25,1.4,0.6385,3.4108,87.09677419,20000000.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6989285,-0.65053575,flop
Jim Button and the Wild 13,4.294,6.2,,,8.061,,3.733,,20000000.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6908445,-0.65457775,flop
Mulan,223.086,5.7,,,1.96,1.083,19.4256,,200000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66800000,-0.666,flop
The Four 2,5.078,5.8,,69.125,,,11.0222,37.80687398,120000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28599970,-0.761666917,flop
Alors on danse,2.04,5.0,,,,,4.6618,,8300000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,832682,-0.899676868,flop
The Tomorrow War,401.38,6.6,,18.5,4.984,4.51,20.2394,-60.77933079,200000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400000,-0.928,flop
Turning Red,6227.746,7.1,,28.25,5.719,9.804,8.3886,44.34250765,190000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13428061,-0.929325995,flop
The Last Warrior: A Messenger of Darkness,13.067,5.4,,,,,5.9458,100.0,422220000.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27052365,-0.935928272,flop
Hotel Belgrade,7.31,6.2,,65.625,1.868,2.4425,4.5622,84.21052632,139500000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6237973,-0.955283348,flop
Krime Story,2.111,3.9,,24.375,,,2.759,33.33333333,50000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845412,-0.98309176,flop
Mister Knockout,8.197,5.2,,,,,6.4504,33.33333333,186000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1523880,-0.991807097,flop
The Contractor,100.979,5.7,,29.375,,1.948333333,19.6374,21.74439733,50000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,337237,-0.99325526,flop
Odinnadtsat molchalivykh muzhchin,1.438,4.5,,,,,3.7914,,288579000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1040803,-0.996393352,flop
Arthur Rambo,6.29,6.5,,37.875,1.4,0.6,2.396,45.45454545,50000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149028,-0.99701944,flop
Bride Wars,64.325,5.4,,43.0,2.845,6.232666667,20.9488,-49.26553672,30000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115375850,2.845861667,hit
A Nightmare on Elm Street,44.095,7.5,50.0,40.25,3.175,8.096666667,8.184,0.276348548,1800000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115694863,63.27492389,hit
Paranormal Activity 2,37.439,5.7,36.0,42.25,1.646,4.103,6.2808,0.143589744,3000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,177512032,58.17067733,hit
The Last Exorcism,25.701,5.7,79.0,47.25,1.686,4.637,8.4204,0.396308361,1800000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,69432527,37.57362611,hit
The King's Speech,21.559,8.0,127.0,66.25,5.218,4.949666667,18.7506,0.653997379,15000000.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,423999102,27.2666068,hit
Black Swan,40.941,8.0,80.0,89.875,7.192,1.78525,18.1036,0.51425031,13000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,329398046,24.33831123,hit
Step Up,48.278,6.5,78.0,55.5,4.434,2.56875,11.4984,51.35787568,12000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,159291809,12.27431742,hit
The Twilight Saga: Eclipse,240.393,5.0,5.0,52.5,7.13,2.8385,24.2466,0.654761905,68000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698491347,9.271931574,hit
The Kids Are All Right,12.233,7.1,121.0,67.0,2.287,1.1932,15.1722,0.687804878,3500000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34705850,8.915957143,hit
Buried,21.703,7.0,,85.875,2.468,2.8365,13.347,0.32892562,1987650.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19439764,8.780275199,hit
Easy A,66.417,7.0,59.0,58.625,5.607,3.9645,17.4682,0.860523039,8000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75026327,8.378290875,hit
The Karate Kid,160.742,6.2,11.0,55.125,4.166,13.4834,13.3,0.564086687,40000000.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359126022,7.97815055,hit
Jackass 3D,78.131,7.0,21.0,37.125,,,10.269,-0.303017053,20000000.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171685792,7.5842896,hit
Despicable Me,107.417,7.6,8.0,36.125,,3.310333333,15.935,0.736876215,69000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543113985,6.871217174,hit
Harry Potter and the Deathly Hallows: Part 1,245.631,7.7,7.0,48.0,14.088,6.070666667,31.5568,0.666218035,125000000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,976536918,6.812295344,hit
Saw: The Final Chapter,62.294,5.6,72.0,38.5,,,15.4252,0.312039312,20000000.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,136151680,5.807584,hit
Skyline,109.771,4.5,118.0,50.125,,3.374,11.3726,0.292954265,10000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66984887,5.6984887,hit
True Grit,15.455,7.6,46.0,49.125,,5.690666667,31.5502,0.906957251,38000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252276927,5.6388665,hit
Devil,43.231,6.3,92.0,71.5,6.056,5.2545,16.7006,-0.663575042,10000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,62695489,5.2695489,hit
The Social Network,33.409,7.8,31.0,46.125,14.849,2.775,21.4052,0.582959641,40000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224920315,4.623007875,hit
Toy Story 3,130.39,8.3,2.0,46.375,4.14,1.388,18.2108,0.586065574,200000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066969703,4.334848515,hit
Inception,164.797,8.8,6.0,33.5,15.857,14.426,29.2188,0.598958333,160000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,826137188,4.163357425,hit
Alice in Wonderland,94.156,7.4,3.0,48.875,,,4.6792,63.95209581,200000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025467110,4.12733555,hit
Diary of a Wimpy Kid,476.648,5.2,48.0,49.75,4.294,3.199,9.4946,-0.120359037,15000000.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76196538,4.0797692,hit
Resident Evil: Afterlife,2.688,5.8,54.0,46.625,12.24,4.0575,17.6942,-0.772802653,60000000.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300228084,4.0038014,hit
Nanny McPhee Returns,40.558,6.1,101.0,42.75,4.132,3.537333333,21.1622,0.565416986,25000000.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123276807,3.93107228,hit
Heartbreaker,1.035,4.6,,74.25,0.6,,,-56.16896696,10000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48023509,3.8023509,hit
Dear John,20.625,6.3,40.0,47.75,6.687,4.197333333,18.6508,0.750104123,25000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,114984666,3.59938664,hit
Shrek Forever After,108.5,6.3,9.0,34.625,5.691,1.8905,15.6712,0.623277182,165000000.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752600867,3.561217376,hit
The Last Song,22.374,6.0,51.0,62.25,,,7.1994,0.46123373,20000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,89137047,3.45685235,hit
Valentine's Day,30.253,5.7,22.0,55.0,8.768,0.935,22.957,0.694749695,52000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,216485654,3.163185654,hit
The Town,141.355,7.5,32.0,52.625,29.667,3.814,25.3484,0.492903226,37000000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,154026136,3.162868541,hit
Vampires Suck,24.261,3.4,88.0,70.625,,4.193,6.4198,-0.356770833,20000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80547866,3.0273933,hit
Clash of the Titans,132.065,5.8,12.0,37.625,7.598,3.035,26.7264,0.511390416,125000000.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,493214993,2.945719944,hit
Shutter Island,79.086,8.2,17.0,39.375,21.503,7.42825,14.4228,0.449874687,80000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,294804195,2.685052438,hit
My Name Is Khan,34.068,8.0,171.0,29.875,2.353,0.938,5.7504,0.698648649,12000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42345360,2.52878,hit
Remember Me,22.986,7.1,125.0,56.0,0.98,0.695,21.2308,0.394594595,16000000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56032889,2.502055563,hit
Piranha 3D,60.238,5.5,110.0,73.125,3.842,1.997333333,14.3918,0.200743494,24000000.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83188165,2.466173542,hit
Kick-Ass,75.253,7.6,70.0,44.0,13.649,9.6025,27.5612,0.434219496,28000000.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96188903,2.435317964,hit
The Expendables,123.753,6.4,25.0,53.25,39.285,2.703,31.4514,0.512411348,80000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,274470394,2.430879925,hit
Love & Other Drugs,151.894,6.7,98.0,55.625,7.371,3.6096,19.525,0.934718101,30000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102820008,2.4273336,hit
Eat Pray Love,25.046,5.8,38.0,46.0,10.801,2.085,16.9358,0.949081803,60000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,204594016,2.409900267,hit
The Bounty Hunter,17.749,5.5,47.0,56.5,3.436,2.248,13.353,0.488668555,40000000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,136333522,2.40833805,hit
The American,37.988,6.3,89.0,91.5,1.02,1.02,9.6486,-0.057701478,20000000.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67876281,2.39381405,hit
Grown Ups,162.104,5.9,13.0,37.625,8.054,16.265,20.0312,0.512665863,80000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271430189,2.392877363,hit
127 Hours,34.224,7.6,141.0,72.875,6.737,3.411666667,13.1102,0.605562579,18000000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60738797,2.374377611,hit
Due Date,52.685,6.5,26.0,47.125,8.017,4.3085,22.6322,0.654800432,65000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211780824,2.258166523,hit
Predators,170.796,6.4,66.0,47.75,4.263,6.646,19.0904,0.347285808,40000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,127233108,2.1808277,hit
Iron Man 2,208.185,7.0,4.0,78.125,25.21,11.621,23.6562,0.541862023,200000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,623933331,2.119666655,hit
Little Fockers,45.022,5.5,37.0,50.375,4.145,7.96425,21.8446,0.717821782,100000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,310650585,2.10650585,hit
Why Did I Get Married Too?,12.338,4.6,55.0,24.75,6.343,4.3115,5.7302,0.425429553,20000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60673972,2.0336986,hit
How to Train Your Dragon,92.284,8.1,10.0,45.875,,1.153,14.4334,0.724386724,165000000.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494878759,1.999265206,hit
Sex and the City 2,64.313,4.5,29.0,53.5,5.184,6.71825,12.5026,0.481918819,100000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,290745055,1.90745055,hit
The Tourist,70.469,6.0,69.0,47.5,4.693,3.2264,21.716,0.474504249,100000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,278780441,1.78780441,hit
Life as We Know It,66.535,6.5,64.0,50.625,13.061,2.772,12.5012,0.782129743,38000000.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105734416,1.782484632,hit
Date Night,41.739,6.3,28.0,38.25,,,20.6924,0.651083238,55000000.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,152263880,1.768434182,hit
The Crazies,29.88,6.5,82.0,44.375,4.383,2.383,15.636,0.343007916,20000000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,54956140,1.747807,hit
Letters to Juliet,42.299,6.5,63.0,57.0,2.845,4.977666667,15.8322,0.719839909,30000000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82148538,1.7382846,hit
The Chronicles of Narnia: The Voyage of the Dawn Treader,59.145,6.3,39.0,68.875,3.994,3.181,17.7716,0.619694397,155000000.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,415686217,1.681846561,hit
Salt,103.143,6.5,19.0,74.125,7.575,1.791,10.088,0.42632613,110000000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,293503354,1.668212309,hit
